CNPJ_Companhia,Data_Referencia,Versao,ID_Documento,NOME_COMPANHIA,Data_Inicio_Exercicio_Social,Data_Fim_Exercicio_Social,Total_Remuneracao,ORGAO_ADMINISTRACAO,Numero_Membros,TOTAL_REMUNERACAO_ORGAO,NUM_MEMBROS_TOTAL,REM_FIXA_SALARIO,REM_FIXA_BENEFICIOS,REM_FIXA_COMITES,REM_FIXA_OUTROS,Descricao_Outros_Remuneracoes_Fixas,REM_VAR_BONUS,REM_VAR_PLR,REM_VAR_REUNIOES,REM_VAR_OUTROS,REM_VAR_COMISSOES,Descricao_Outros_Remuneracoes_Variaveis,REM_POS_EMPREGO,REM_CESSACAO_CARGO,REM_ACOES_BLOCO3,Observacao,NUM_MEMBROS_INDIVIDUAL,REM_MAXIMA_INDIVIDUAL,REM_MINIMA_INDIVIDUAL,REM_MEDIA_INDIVIDUAL,NUM_MEMBROS_BONUS_PLR,BONUS_MIN,BONUS_MAX,BONUS_ALVO,BONUS_PAGO,PLR_MIN,PLR_MAX,PLR_ALVO,PLR_PAGO,ANO_REFER,UF_SEDE,SETOR_ATIVIDADE,CONTROLE_ACIONARIO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2022-01-01,2022-12-31,941817.25,CONSELHO DE ADMINISTRAÇÃO,4.5,151935.06,4.0,151935.06,0.0,0.0,0.0,n.a.,0.0,0.0,0.0,0.0,0.0,n.a.,0.0,0.0,0.0,"No mês de outubro de 2023, até o dia 24/10/2023 haviam 5 membros do Conselho de Administração. Após 24/10/2023, com a troca do controle acionário, foram remunerados 2 conselheiros de forma proporcional.",,,,,,,,,,,,,,2022,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2022-01-01,2022-12-31,941817.25,DIRETORIA ESTATUTÁRIA,3.45,789882.19,3.45,735400.9,54481.29,0.0,0.0,n.a.,0.0,0.0,0.0,0.0,0.0,n.a.,0.0,0.0,0.0,n.a.,,,,,,,,,,,,,,2022,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2023-01-01,2023-12-31,78361.92,CONSELHO DE ADMINISTRAÇÃO,5.0,78361.92,5.0,78361.92,0.0,0.0,0.0,n.a.,0.0,0.0,0.0,0.0,0.0,n.a.,0.0,0.0,0.0,n.a.,,,,,,,,,,,,,,2023,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2023-01-01,2023-12-31,78361.92,DIRETORIA ESTATUTÁRIA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,n.a.,0.0,0.0,0.0,0.0,0.0,n.a.,0.0,0.0,0.0,n.a.,,,,,,,,,,,,,,2023,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2024-01-01,2024-12-31,78362.0,CONSELHO DE ADMINISTRAÇÃO,4.0,78362.0,2.0,78362.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2024-01-01,2024-12-31,78362.0,DIRETORIA ESTATUTÁRIA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Não aplicável,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2024-01-01,2024-12-31,78362.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2025-01-01,2025-12-31,233000.0,CONSELHO DE ADMINISTRAÇÃO,5.0,233000.0,2.0,233000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2025-01-01,2025-12-31,233000.0,DIRETORIA ESTATUTÁRIA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,2025,RS,Energia Elétrica,PRIVADO
39.881.421/0001-04,2025-12-31,3,150867,COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G,2025-01-01,2025-12-31,233000.0,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,,,,,,,,,,,,,,2025,RS,Energia Elétrica,PRIVADO
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2022-01-01,2022-12-31,164640.0,DIRETORIA ESTATUTÁRIA,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025-CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",0.0,0.0,0.0,0.0,,,,,,,,,,2022,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2022-01-01,2022-12-31,164640.0,CONSELHO FISCAL,6.0,164640.0,3.0,164640.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025-CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",3.0,54880.0,54880.0,54880.0,,,,,,,,,,2022,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2022-01-01,2022-12-31,164640.0,CONSELHO DE ADMINISTRAÇÃO,7.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025-CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",0.0,0.0,0.0,0.0,,,,,,,,,,2022,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2023-01-01,2023-12-31,257209.2,CONSELHO DE ADMINISTRAÇÃO,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,0.0,,,,,,,,,,2023,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2023-01-01,2023-12-31,257209.2,CONSELHO FISCAL,6.0,257209.2,3.0,257209.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,N/A.,3.0,85736.4,85736.4,85736.4,,,,,,,,,,2023,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2023-01-01,2023-12-31,257209.2,DIRETORIA ESTATUTÁRIA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2024-CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",0.0,0.0,0.0,0.0,,,,,,,,,,2023,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2024-01-01,2024-12-31,443831.22,CONSELHO DE ADMINISTRAÇÃO,8.0,135552.0,8.0,135552.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025-CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",0.0,0.0,0.0,0.0,,,,,,,,,,2024,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2024-01-01,2024-12-31,443831.22,DIRETORIA ESTATUTÁRIA,3.0,50832.0,3.0,50832.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025-CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",0.0,0.0,0.0,0.0,,,,,,,,,,2024,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2024-01-01,2024-12-31,443831.22,CONSELHO FISCAL,6.0,257447.22,3.0,257447.22,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025-CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",3.0,85736.4,85736.4,85736.4,,,,,,,,,,2024,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2025-01-01,2025-12-31,469828.36,CONSELHO DE ADMINISTRAÇÃO,8.0,145728.0,8.0,145728.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025- CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais. Dado que o exercício social de 2025 é o exercício corrente, os números acima foram inseridos com base na previsão da Companhia, e consideram o número de membros e a remuneração anual prevista pela Companhia, conforme requisitado pelo Ofício Circular/Anual-2025-CVM/SEP.",,,,,,,,,,,,,,2025,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2025-01-01,2025-12-31,469828.36,DIRETORIA ESTATUTÁRIA,3.0,54648.0,3.0,54648.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025- CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais. Dado que o exercício social de 2025 é o exercício corrente, os números acima foram inseridos com base na previsão da Companhia, e consideram o número de membros e a remuneração anual prevista pela Companhia, conforme requisitado pelo Ofício Circular/Anual-2025-CVM/SEP.",,,,,,,,,,,,,,2025,RJ,Sem Setor Principal,PRIVADO HOLDING
40.159.947/0001-64,2025-12-31,7,154802,HMOBI PARTICIPAÇÕES S.A.,2025-01-01,2025-12-31,469828.36,CONSELHO FISCAL,6.0,269452.36,3.0,269452.36,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,0.0,0.0,N/A.,0.0,0.0,0.0,"O número de membros total de cada órgão foi apurado da forma especificada no Ofício Circular/Anual-2025- CVM/SEP, e corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais. Dado que o exercício social de 2025 é o exercício corrente, os números acima foram inseridos com base na previsão da Companhia, e consideram o número de membros e a remuneração anual prevista pela Companhia, conforme requisitado pelo Ofício Circular/Anual-2025-CVM/SEP.",,,,,,,,,,,,,,2025,RJ,Sem Setor Principal,PRIVADO HOLDING
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2022-01-01,2022-12-31,12981787.25,DIRETORIA ESTATUTÁRIA,7.0,7567719.3,7.0,5961097.85,1336566.12,0.0,0.0,,0.0,270055.33,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2022,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2022-01-01,2022-12-31,12981787.25,CONSELHO DE ADMINISTRAÇÃO,6.0,5414067.95,5.0,2836000.0,310930.14,0.0,0.0,,2267137.81,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2022,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2023-01-01,2023-12-31,15064878.88,CONSELHO DE ADMINISTRAÇÃO,6.0,6014662.9,5.0,3120000.0,361071.48,0.0,0.0,,2533591.42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2023,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2023-01-01,2023-12-31,15064878.88,DIRETORIA ESTATUTÁRIA,6.16,9050215.98,6.16,5902018.76,1248197.22,0.0,0.0,,0.0,1900000.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2023-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2023,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2024-01-01,2024-12-31,16407123.67,CONSELHO DE ADMINISTRAÇÃO,6.0,6040653.8,5.0,3090000.0,209090.4,0.0,0.0,,2741563.4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2024,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2024-01-01,2024-12-31,16407123.67,DIRETORIA ESTATUTÁRIA,6.0,10366469.87,4.75,4529033.65,1137436.22,0.0,0.0,,0.0,4700000.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2024,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2025-01-01,2025-12-31,21619291.0,DIRETORIA ESTATUTÁRIA,7.16,14307069.0,4.0,8505364.0,1209380.0,0.0,0.0,,0.0,4592325.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2025,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.263.170/0001-83,2025-12-31,4,153857,SOLVI ESSENCIS AMBIENTAL S.A.,2025-01-01,2025-12-31,21619291.0,CONSELHO DE ADMINISTRAÇÃO,6.0,7312222.0,5.0,3853980.0,343911.0,0.0,0.0,,3114331.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no Ofício Circular/Anual-2025-CVM/SEP, o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2025,SP,"Saneamento, Serv. Água e Gás",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2022-01-01,2022-12-31,6432500.0,CONSELHO DE ADMINISTRAÇÃO,6.0,1980000.0,6.0,1980000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,330000.0,330000.0,330000.0,,,,,,,,,,2022,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2022-01-01,2022-12-31,6432500.0,DIRETORIA ESTATUTÁRIA,2.0,4326500.0,2.0,1260000.0,0.0,0.0,0.0,,307500.0,0.0,0.0,0.0,0.0,,0.0,0.0,2759000.0,,2.0,3659000.0,667500.0,2163250.0,2.0,0.0,853125.0,853125.0,307500.0,0.0,0.0,0.0,0.0,2022,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2022-01-01,2022-12-31,6432500.0,CONSELHO FISCAL,3.0,126000.0,3.0,126000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,42000.0,42000.0,42000.0,,,,,,,,,,2022,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2023-01-01,2023-12-31,5162480.7,CONSELHO DE ADMINISTRAÇÃO,6.0,2124656.79,6.0,2124656.79,0.0,0.0,0.0,Não há outras remunerações fixas,0.0,0.0,0.0,0.0,0.0,Não há outras remunerações variáveis,0.0,0.0,0.0,,6.0,352052.25,352052.25,348304.39,,,,,,,,,,2023,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2023-01-01,2023-12-31,5162480.7,DIRETORIA ESTATUTÁRIA,2.08,2848648.91,2.08,1383432.92,133838.85,0.0,0.0,Não há outras remunerações fixas,1331377.14,0.0,0.0,0.0,0.0,Não há outras remunerações variáveis,0.0,0.0,0.0,Não há outras remunerações variáveis,2.08,1278557.72,1220520.58,1369542.75,2.08,0.0,1331377.0,1331377.0,0.0,0.0,0.0,0.0,0.0,2023,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2023-01-01,2023-12-31,5162480.7,CONSELHO FISCAL,3.0,189175.0,3.0,189175.0,0.0,0.0,0.0,Não há outras remunerações fixas,0.0,0.0,0.0,0.0,0.0,Não há outras remunerações variáveis,0.0,0.0,0.0,Não há outras remunerações,3.0,63000.0,63000.0,63000.0,,,,,,,,,,2023,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2024-01-01,2024-12-31,5338483.88,CONSELHO DE ADMINISTRAÇÃO,5.67,2081542.27,5.67,2081542.27,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.67,371383.08,371383.08,367115.04,,,,,,,,,,2024,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2024-01-01,2024-12-31,5338483.88,DIRETORIA ESTATUTÁRIA,2.0,3061641.61,2.0,1395457.05,183647.04,0.0,0.0,,1482537.52,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,1792902.32,1792902.32,1530821.8,2.0,0.0,1907092.0,1907092.0,1482538.0,0.0,0.0,0.0,0.0,2024,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2024-01-01,2024-12-31,5338483.88,CONSELHO FISCAL,3.0,195300.0,3.0,195300.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,3.0,63000.0,63000.0,63000.0,,,,,,,,,,2024,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2025-01-01,2025-12-31,5830273.61,CONSELHO DE ADMINISTRAÇÃO,6.0,2434746.24,6.0,2434746.24,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,,,,,,,,,,,,,,,2025,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2025-01-01,2025-12-31,5830273.61,DIRETORIA ESTATUTÁRIA,2.0,3149377.37,2.0,1388733.33,249972.0,0.0,0.0,Não se aplica,1510672.04,0.0,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,Não se aplica,,,,,2.0,0.0,1510672.0,1510672.0,0.0,0.0,0.0,0.0,0.0,2025,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.337.136/0001-06,2025-12-31,6,154784,TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,2025-01-01,2025-12-31,5830273.61,CONSELHO FISCAL,3.0,246150.0,3.0,246150.0,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,0.0,0.0,Não se aplica,0.0,0.0,0.0,Não se aplica,,,,,,,,,,,,,,2025,SP,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO
40.480.481/0001-02,2025-12-31,2,152177,RIO ALTO STL HOLDING I S.A.,2022-01-01,2022-12-31,0.0,CONSELHO DE ADMINISTRAÇÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2022,PB,Energia Elétrica,PRIVADO
40.480.481/0001-02,2025-12-31,2,152177,RIO ALTO STL HOLDING I S.A.,2022-01-01,2022-12-31,0.0,DIRETORIA ESTATUTÁRIA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO CIRCULAR/ANUAL-2022- CVM/SEP, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra ""b"") foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2022,PB,Energia Elétrica,PRIVADO
40.480.481/0001-02,2025-12-31,2,152177,RIO ALTO STL HOLDING I S.A.,2023-01-01,2023-12-31,0.0,DIRETORIA ESTATUTÁRIA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,n/a/,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2023,PB,Energia Elétrica,PRIVADO
40.480.481/0001-02,2025-12-31,2,152177,RIO ALTO STL HOLDING I S.A.,2023-01-01,2023-12-31,0.0,CONSELHO DE ADMINISTRAÇÃO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2023,PB,Energia Elétrica,PRIVADO
40.480.481/0001-02,2025-12-31,2,152177,RIO ALTO STL HOLDING I S.A.,2024-01-01,2024-12-31,6428358.1,CONSELHO DE ADMINISTRAÇÃO,4.0,228000.0,2.0,228000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIOCIRCULAR/ANUAL-2023-CVM/SEP,o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de tal órgão apurado mensalmente, com duas casas decimais.",,,,,,,,,,,,,,2024,PB,Energia Elétrica,PRIVADO
40.480.481/0001-02,2025-12-31,2,152177,RIO ALTO STL HOLDING I S.A.,2024-01-01,2024-12-31,6428358.1,DIRETORIA ESTATUTÁRIA,3.75,6200358.1,3.75,5535000.0,265358.1,0.0,0.0,,400000.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,PB,Energia Elétrica,PRIVADO
40.480.481/0001-02,2025-12-31,2,152177,RIO ALTO STL HOLDING I S.A.,2024-01-01,2024-12-31,6428358.1,CONSELHO FISCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,2024,PB,Energia Elétrica,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2022-01-01,2022-12-31,19631070.69,CONSELHO DE ADMINISTRAÇÃO,11.0,4007250.0,11.0,3161750.0,0.0,845500.0,0.0,"0,00",0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,"Conforme disposto no OFÍCIO-CIRCULAR/ANUAL-2022-CVM/SEP o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais.",11.0,624000.0,26250.0,364295.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,CE,Bebidas e Fumo,PRIVADO
41.052.420/0001-07,2025-12-31,3,154639,SOLAR BEBIDAS S.A.,2022-01-01,2022-12-31,19631070.69,DIRETORIA ESTATUTÁRIA,7.0,15623820.69,7.0,5884579.14,601754.92,0.0,0.0,Encargos,0.0,4050249.14,0.0,0.0,0.0,"Apesar de conceitualmente os valores pagos como incentivo de curto prazo serem consideraods um bônus anual, estão cobertos pelo benefício fiscal da lei 10.101 que rege pagamentos de PLR. Por isso motivo esse campo encontra-se preenchido e o de bônus encontra-se zerado.",0.0,0.0,5087237.49,"Conforme disposto no OFÍCIO-CIRCULAR/ANUAL-2022-CVM/SEP o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais.",7.0,6780755.92,1579216.42,2231974.38,7.0,2153190.8,10835157.98,6459572.41,12390821.55,0.0,0.0,0.0,0.0,2022,CE,Bebidas e Fumo,PRIVADO
